catalog_version,entry_no,target_management_condition,major_category_text,industry_category_text,gb_code_fragments,source_basis,source_pdf,source_page,source_row_index,source_table_bbox,source_row_cells_bbox,source_cell_name,raw_condition,normalized_condition,applies_status,confidence,blocking_flags,confirmation_questions,permit_type,runtime_status,negative_semantic_markers,condition_polarity,predicate_operator_summary
2019,9,REGISTRATION,八、农副食品加工业13,谷物磨制131,131,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,5,2,"[46.56, 85.29, 794.78, 484.27]","[[80.0, 85.29000091552734, 264.20001220703125, 106.13999938964844], [80.0, 129.33999633789062, 264.20001220703125, 152.5399932861328], [80.0, 152.5399932861328, 264.20001220703125, 175.74000549316406], [80.0, 175.74000549316406, 264.20001220703125, 198.94000244140625], [80.0, 198.94000244140625, 264.20001220703125, 231.2899932861328]]",registration_management_condition,谷物磨制131﹡,"[{""predicate_type"": ""process_or_flag"", ""flag"": ""industrial_building_footnote"", ""operator"": ""present"", ""target_management"": ""REGISTRATION"", ""raw_fragment"": ""﹡"", ""confidence"": ""MEDIUM""}, {""predicate_type"": ""numeric_condition_token"", ""token"": ""131"", ""token_class"": ""industry_code_reference_candidate"", ""operator"": ""review_industry_code_scope"", ""target_management"": ""REGISTRATION"", ""confidence"": ""LOW"", ""raw_fragment"": ""谷物磨制131﹡""}]",APPLIES_IF_CONDITION_MET,LOW,"[""asterisk_footnote_requires_industrial_building_condition"", ""condition_contains_industry_code_candidate_review_needed""]","[""是否属于注1所限定的工业建筑中生产的排污单位？""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,10,KEY,八、农副食品加工业13,饲料加工132,132,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,5,3,"[46.56, 85.29, 794.78, 484.27]","[[80.0, 231.2899932861328, 264.20001220703125, 317.44000244140625], [80.0, 317.44000244140625, 264.20001220703125, 372.3900146484375], [80.0, 372.3900146484375, 264.20001220703125, 395.5899963378906], [80.0, 395.5899963378906, 264.20001220703125, 484.27000427246094], [264.20001220703125, 85.29000091552734, 441.25, 106.13999938964844]]",key_management_condition,/,[],NOT_APPLICABLE_IN_CATALOG,HIGH,"[""catalog_cell_slash_not_applicable""]","[""该管理条件单元格为/，请确认名录原文是否确为不适用。""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,10,SIMPLIFIED,八、农副食品加工业13,饲料加工132,132,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,5,3,"[46.56, 85.29, 794.78, 484.27]","[[80.0, 231.2899932861328, 264.20001220703125, 317.44000244140625], [80.0, 317.44000244140625, 264.20001220703125, 372.3900146484375], [80.0, 372.3900146484375, 264.20001220703125, 395.5899963378906], [80.0, 395.5899963378906, 264.20001220703125, 484.27000427246094], [264.20001220703125, 85.29000091552734, 441.25, 106.13999938964844]]",simplified_management_condition,饲料加工132（有发酵工艺的）﹡,"[{""predicate_type"": ""process_or_flag"", ""flag"": ""industrial_building_footnote"", ""operator"": ""present"", ""target_management"": ""SIMPLIFIED"", ""raw_fragment"": ""﹡"", ""confidence"": ""MEDIUM""}, {""predicate_type"": ""process_or_flag"", ""flag"": ""fermentation_process"", ""operator"": ""present"", ""target_management"": ""SIMPLIFIED"", ""raw_fragment"": ""有发酵工艺"", ""confidence"": ""MEDIUM""}, {""predicate_type"": ""numeric_condition_token"", ""token"": ""132"", ""token_class"": ""industry_code_reference_candidate"", ""operator"": ""review_industry_code_scope"", ""target_management"": ""SIMPLIFIED"", ""confidence"": ""LOW"", ""raw_fragment"": ""饲料加工132（有发酵工艺的）""}]",APPLIES_IF_CONDITION_MET,LOW,"[""asterisk_footnote_requires_industrial_building_condition"", ""condition_contains_industry_code_candidate_review_needed""]","[""是否属于注1所限定的工业建筑中生产的排污单位？"", ""是否存在对应的染色、印花、水洗、鞣制或发酵工序？""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,10,REGISTRATION,八、农副食品加工业13,饲料加工132,132,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,5,3,"[46.56, 85.29, 794.78, 484.27]","[[80.0, 231.2899932861328, 264.20001220703125, 317.44000244140625], [80.0, 317.44000244140625, 264.20001220703125, 372.3900146484375], [80.0, 372.3900146484375, 264.20001220703125, 395.5899963378906], [80.0, 395.5899963378906, 264.20001220703125, 484.27000427246094], [264.20001220703125, 85.29000091552734, 441.25, 106.13999938964844]]",registration_management_condition,饲料加工132（无发酵工艺的）﹡,"[{""predicate_type"": ""process_or_flag"", ""flag"": ""industrial_building_footnote"", ""operator"": ""present"", ""target_management"": ""REGISTRATION"", ""raw_fragment"": ""﹡"", ""confidence"": ""MEDIUM""}, {""predicate_type"": ""process_or_flag"", ""flag"": ""no_fermentation_process"", ""operator"": ""present"", ""target_management"": ""REGISTRATION"", ""raw_fragment"": ""无发酵工艺"", ""confidence"": ""MEDIUM""}, {""predicate_type"": ""numeric_condition_token"", ""token"": ""132"", ""token_class"": ""industry_code_reference_candidate"", ""operator"": ""review_industry_code_scope"", ""target_management"": ""REGISTRATION"", ""confidence"": ""LOW"", ""raw_fragment"": ""饲料加工132（无发酵工艺的）""}]",APPLIES_IF_CONDITION_MET,LOW,"[""asterisk_footnote_requires_industrial_building_condition"", ""condition_contains_industry_code_candidate_review_needed"", ""contains_negative_or_exclusion_semantics""]","[""是否属于注1所限定的工业建筑中生产的排污单位？"", ""是否存在对应的染色、印花、水洗、鞣制或发酵工序？""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,"[""无""]",contains_exclusion_semantics,
2019,11,KEY,八、农副食品加工业13,植物油加工133,133,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,5,4,"[46.56, 85.29, 794.78, 484.27]","[[264.20001220703125, 129.33999633789062, 441.25, 152.5399932861328], [264.20001220703125, 152.5399932861328, 441.25, 175.74000549316406], [264.20001220703125, 175.74000549316406, 441.25, 198.94000244140625], [264.20001220703125, 198.94000244140625, 441.25, 231.2899932861328], [264.20001220703125, 231.2899932861328, 441.25, 317.44000244140625]]",key_management_condition,/,[],NOT_APPLICABLE_IN_CATALOG,HIGH,"[""catalog_cell_slash_not_applicable""]","[""该管理条件单元格为/，请确认名录原文是否确为不适用。""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,11,SIMPLIFIED,八、农副食品加工业13,植物油加工133,133,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,5,4,"[46.56, 85.29, 794.78, 484.27]","[[264.20001220703125, 129.33999633789062, 441.25, 152.5399932861328], [264.20001220703125, 152.5399932861328, 441.25, 175.74000549316406], [264.20001220703125, 175.74000549316406, 441.25, 198.94000244140625], [264.20001220703125, 198.94000244140625, 441.25, 231.2899932861328], [264.20001220703125, 231.2899932861328, 441.25, 317.44000244140625]]",simplified_management_condition,除单纯混合或者分装以外的﹡,"[{""predicate_type"": ""process_or_flag"", ""flag"": ""industrial_building_footnote"", ""operator"": ""present"", ""target_management"": ""SIMPLIFIED"", ""raw_fragment"": ""﹡"", ""confidence"": ""MEDIUM""}, {""predicate_type"": ""process_or_flag"", ""flag"": ""simple_mixing_or_packaging"", ""operator"": ""present"", ""target_management"": ""SIMPLIFIED"", ""raw_fragment"": ""单纯混合或者分装"", ""confidence"": ""MEDIUM""}]",APPLIES_IF_CONDITION_MET,HIGH,"[""asterisk_footnote_requires_industrial_building_condition"", ""contains_negative_or_exclusion_semantics""]","[""是否属于注1所限定的工业建筑中生产的排污单位？""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,"[""除"", ""以外""]",contains_exclusion_semantics,
2019,11,REGISTRATION,八、农副食品加工业13,植物油加工133,133,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,5,4,"[46.56, 85.29, 794.78, 484.27]","[[264.20001220703125, 129.33999633789062, 441.25, 152.5399932861328], [264.20001220703125, 152.5399932861328, 441.25, 175.74000549316406], [264.20001220703125, 175.74000549316406, 441.25, 198.94000244140625], [264.20001220703125, 198.94000244140625, 441.25, 231.2899932861328], [264.20001220703125, 231.2899932861328, 441.25, 317.44000244140625]]",registration_management_condition,单纯混合或者分装的﹡,"[{""predicate_type"": ""process_or_flag"", ""flag"": ""industrial_building_footnote"", ""operator"": ""present"", ""target_management"": ""REGISTRATION"", ""raw_fragment"": ""﹡"", ""confidence"": ""MEDIUM""}, {""predicate_type"": ""process_or_flag"", ""flag"": ""simple_mixing_or_packaging"", ""operator"": ""present"", ""target_management"": ""REGISTRATION"", ""raw_fragment"": ""单纯混合或者分装"", ""confidence"": ""MEDIUM""}]",APPLIES_IF_CONDITION_MET,HIGH,"[""asterisk_footnote_requires_industrial_building_condition""]","[""是否属于注1所限定的工业建筑中生产的排污单位？""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,12,KEY,八、农副食品加工业13,制糖业134,134,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,5,5,"[46.56, 85.29, 794.78, 484.27]","[[264.20001220703125, 317.44000244140625, 441.25, 372.3900146484375], [264.20001220703125, 372.3900146484375, 441.25, 395.5899963378906], [264.20001220703125, 395.5899963378906, 441.25, 484.27000427246094], [441.25, 85.29000091552734, 618.1500244140625, 106.13999938964844], [441.25, 129.33999633789062, 618.1500244140625, 152.5399932861328]]",key_management_condition,日加工糖料能力1000 吨及以上的原 糖、成品糖或者精制糖生产,"[{""predicate_type"": ""threshold"", ""metric"": ""daily_sugar_processing_capacity"", ""operator"": ""gte"", ""value"": 1000, ""unit"": ""ton_per_day"", ""inclusive"": true, ""target_management"": ""KEY"", ""raw_fragment"": ""日加工糖料能力1000吨及以上"", ""metric_source_keyword"": ""日加工糖料能力"", ""metric_inference"": ""DIRECT_PREFIX"", ""confidence"": ""MEDIUM""}, {""predicate_type"": ""numeric_condition_token"", ""token"": ""1000"", ""token_class"": ""threshold_or_capacity_number"", ""operator"": ""covered_by_threshold_predicate"", ""target_management"": ""KEY"", ""confidence"": ""HIGH"", ""raw_fragment"": ""日加工糖料能力1000吨及以上的原糖、""}]",APPLIES_IF_CONDITION_MET,HIGH,[],"[""请确认 daily_sugar_processing_capacity 对应的实际规模/用量/产能，并提供证据。""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,12,SIMPLIFIED,八、农副食品加工业13,制糖业134,134,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,5,5,"[46.56, 85.29, 794.78, 484.27]","[[264.20001220703125, 317.44000244140625, 441.25, 372.3900146484375], [264.20001220703125, 372.3900146484375, 441.25, 395.5899963378906], [264.20001220703125, 395.5899963378906, 441.25, 484.27000427246094], [441.25, 85.29000091552734, 618.1500244140625, 106.13999938964844], [441.25, 129.33999633789062, 618.1500244140625, 152.5399932861328]]",simplified_management_condition,其他﹡,"[{""predicate_type"": ""process_or_flag"", ""flag"": ""else_condition"", ""operator"": ""present"", ""target_management"": ""SIMPLIFIED"", ""raw_fragment"": ""其他"", ""confidence"": ""HIGH""}, {""predicate_type"": ""process_or_flag"", ""flag"": ""industrial_building_footnote"", ""operator"": ""present"", ""target_management"": ""SIMPLIFIED"", ""raw_fragment"": ""﹡"", ""confidence"": ""MEDIUM""}]",ELSE_CONDITION,MEDIUM,"[""else_condition_requires_peer_condition_exclusion"", ""asterisk_footnote_requires_industrial_building_condition""]","[""是否不满足同一名录条目的重点管理和简化管理条件，从而落入其他/兜底条件？"", ""是否属于注1所限定的工业建筑中生产的排污单位？""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,12,REGISTRATION,八、农副食品加工业13,制糖业134,134,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,5,5,"[46.56, 85.29, 794.78, 484.27]","[[264.20001220703125, 317.44000244140625, 441.25, 372.3900146484375], [264.20001220703125, 372.3900146484375, 441.25, 395.5899963378906], [264.20001220703125, 395.5899963378906, 441.25, 484.27000427246094], [441.25, 85.29000091552734, 618.1500244140625, 106.13999938964844], [441.25, 129.33999633789062, 618.1500244140625, 152.5399932861328]]",registration_management_condition,/,[],NOT_APPLICABLE_IN_CATALOG,HIGH,"[""catalog_cell_slash_not_applicable""]","[""该管理条件单元格为/，请确认名录原文是否确为不适用。""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
2019,13,KEY,八、农副食品加工业13,屠宰及肉类加工135,135,permit_management_catalog_table_cells.csv + permit_condition_normalization_draft.csv,固定污染源排污许可分类管理名录(2019年版).pdf,5,6,"[46.56, 85.29, 794.78, 484.27]","[[441.25, 152.5399932861328, 618.1500244140625, 175.74000549316406], [441.25, 175.74000549316406, 618.1500244140625, 198.94000244140625], [441.25, 198.94000244140625, 618.1500244140625, 231.2899932861328], [441.25, 231.2899932861328, 618.1500244140625, 317.44000244140625], [441.25, 317.44000244140625, 618.1500244140625, 372.3900146484375]]",key_management_condition,年屠宰生猪10 万头及以上的，年屠 宰肉牛1 万头及以上的，年屠宰肉羊 15 万头及以上的，年屠宰禽类1000 万只及以上的,"[{""predicate_type"": ""threshold"", ""metric"": ""annual_slaughter_pig"", ""operator"": ""gte"", ""value"": 100000, ""unit"": ""head_per_year"", ""inclusive"": true, ""target_management"": ""KEY"", ""raw_fragment"": ""年屠宰生猪10万头及以上"", ""metric_source_keyword"": ""年屠宰生猪"", ""metric_inference"": ""DIRECT_PREFIX"", ""confidence"": ""MEDIUM""}, {""predicate_type"": ""threshold"", ""metric"": ""annual_slaughter_cattle"", ""operator"": ""gte"", ""value"": 10000, ""unit"": ""head_per_year"", ""inclusive"": true, ""target_management"": ""KEY"", ""raw_fragment"": ""年屠宰肉牛1万头及以上"", ""metric_source_keyword"": ""年屠宰肉牛"", ""metric_inference"": ""DIRECT_PREFIX"", ""confidence"": ""MEDIUM""}, {""predicate_type"": ""threshold"", ""metric"": ""annual_slaughter_sheep"", ""operator"": ""gte"", ""value"": 150000, ""unit"": ""head_per_year"", ""inclusive"": true, ""target_management"": ""KEY"", ""raw_fragment"": ""年屠宰肉羊15万头及以上"", ""metric_source_keyword"": ""年屠宰肉羊"", ""metric_inference"": ""DIRECT_PREFIX"", ""confidence"": ""MEDIUM""}, {""predicate_type"": ""threshold"", ""metric"": ""annual_slaughter_poultry"", ""operator"": ""gte"", ""value"": 10000000, ""unit"": ""head_per_year"", ""inclusive"": true, ""target_management"": ""KEY"", ""raw_fragment"": ""年屠宰禽类1000万只及以上"", ""metric_source_keyword"": ""年屠宰禽类"", ""metric_inference"": ""DIRECT_PREFIX"", ""confidence"": ""MEDIUM""}, {""predicate_type"": ""numeric_condition_token"", ""token"": ""10"", ""token_class"": ""threshold_or_capacity_number"", ""operator"": ""covered_by_threshold_predicate"", ""target_management"": ""KEY"", ""confidence"": ""HIGH"", ""raw_fragment"": ""年屠宰生猪10万头及以上的，年""}, {""predicate_type"": ""numeric_condition_token"", ""token"": ""1"", ""token_class"": ""threshold_or_capacity_number"", ""operator"": ""covered_by_threshold_predicate"", ""target_management"": ""KEY"", ""confidence"": ""HIGH"", ""raw_fragment"": ""上的，年屠宰肉牛1万头及以上的，年""}, {""predicate_type"": ""numeric_condition_token"", ""token"": ""15"", ""token_class"": ""threshold_or_capacity_number"", ""operator"": ""covered_by_threshold_predicate"", ""target_management"": ""KEY"", ""confidence"": ""HIGH"", ""raw_fragment"": ""上的，年屠宰肉羊15万头及以上的，年""}, {""predicate_type"": ""numeric_condition_token"", ""token"": ""1000"", ""token_class"": ""threshold_or_capacity_number"", ""operator"": ""covered_by_threshold_predicate"", ""target_management"": ""KEY"", ""confidence"": ""HIGH"", ""raw_fragment"": ""上的，年屠宰禽类1000万只及以上的""}]",APPLIES_IF_CONDITION_MET,HIGH,[],"[""请确认 annual_slaughter_pig 对应的实际规模/用量/产能，并提供证据。"", ""请确认 annual_slaughter_cattle 对应的实际规模/用量/产能，并提供证据。"", ""请确认 annual_slaughter_sheep 对应的实际规模/用量/产能，并提供证据。"", ""请确认 annual_slaughter_poultry 对应的实际规模/用量/产能，并提供证据。""]",NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,[],affirmative_or_unknown,
