link_id,baseline_entry_id,source_id,source_doc_title,source_standard_no_canonical,domain,source_role,link_type,target_kind,target_id,target_label,mapping_method,mapping_confidence,evidence_text,content_usability_flag,content_gate_status,human_review_label,gate_status,runtime_status,final_state,runtime_integration,candidate_only,radiation_all_industry_default_blocked,source_hash
PSL-V8_6-00034,PDB-V8_5-0006,PDS-V8_0-0006,社会生活环境噪声排放标准(GB 22337-2008),GB 22337-2008,noise,EMISSION_STANDARD_SOURCE,STANDARD_SETS_EMISSION_LIMIT,SCENARIO,SCN_NOISE_SOURCE_BOUNDARY_CONTROL,工业企业噪声源与厂界噪声控制,DOMAIN_MEDIA_SEED,LOW,domain=noise; role=EMISSION_STANDARD_SOURCE; title=社会生活环境噪声排放标准(GB 22337-2008),TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,333423e388ca3801c07afe65ee6ba4e4d0cefef3cb68b6d88d644a0e876ea076
PSL-V8_6-00035,PDB-V8_5-0006,PDS-V8_0-0006,社会生活环境噪声排放标准(GB 22337-2008),GB 22337-2008,noise,EMISSION_STANDARD_SOURCE,STANDARD_SETS_EMISSION_LIMIT,SCENARIO,SCN_NOISE_BOUNDARY_MONITORING_LEDGER,厂界噪声监测、执行标准与台账,DOMAIN_MEDIA_SEED,LOW,domain=noise; role=EMISSION_STANDARD_SOURCE; title=社会生活环境噪声排放标准(GB 22337-2008),TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,333423e388ca3801c07afe65ee6ba4e4d0cefef3cb68b6d88d644a0e876ea076
PSL-V8_6-00036,PDB-V8_5-0006,PDS-V8_0-0006,社会生活环境噪声排放标准(GB 22337-2008),GB 22337-2008,noise,EMISSION_STANDARD_SOURCE,STANDARD_SETS_EMISSION_LIMIT,SCENARIO,SCN_NOISE_SENSITIVE_RECEPTOR_NIGHT_OPERATION,夜间生产、敏感点与噪声投诉风险,DOMAIN_MEDIA_SEED,LOW,domain=noise; role=EMISSION_STANDARD_SOURCE; title=社会生活环境噪声排放标准(GB 22337-2008),TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,333423e388ca3801c07afe65ee6ba4e4d0cefef3cb68b6d88d644a0e876ea076
PSL-V8_6-00037,PDB-V8_5-0006,PDS-V8_0-0006,社会生活环境噪声排放标准(GB 22337-2008),GB 22337-2008,noise,EMISSION_STANDARD_SOURCE,STANDARD_SETS_EMISSION_LIMIT,SCENARIO,SCN_SOCIAL_LIFE_NOISE_SOURCE,社会生活噪声与经营活动噪声源,DOMAIN_MEDIA_SEED,LOW,domain=noise; role=EMISSION_STANDARD_SOURCE; title=社会生活环境噪声排放标准(GB 22337-2008),TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,333423e388ca3801c07afe65ee6ba4e4d0cefef3cb68b6d88d644a0e876ea076
PSL-V8_6-00038,PDB-V8_5-0006,PDS-V8_0-0006,社会生活环境噪声排放标准(GB 22337-2008),GB 22337-2008,noise,EMISSION_STANDARD_SOURCE,STANDARD_SETS_EMISSION_LIMIT,SCORE13,S10,废水、废气、噪声、废渣排放及处置情况,ROLE_RULE,MEDIUM,source_role=EMISSION_STANDARD_SOURCE -> S10,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCORE_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,333423e388ca3801c07afe65ee6ba4e4d0cefef3cb68b6d88d644a0e876ea076
PSL-V8_6-00039,PDB-V8_5-0007,PDS-V8_0-0007,催化燃烧法工业有机废气治理工程技术规范 HJ 2027—2013,HJ 2027-2013,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_IN_DOMAIN,DOMAIN,air,air,DOMAIN_CLASSIFICATION,HIGH,V8.5 domain=air,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,N/A,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,daafd44b2260bd73cb48b9821e4036be00be6d956cab26d1840f009f16963a55
PSL-V8_6-00040,PDB-V8_5-0007,PDS-V8_0-0007,催化燃烧法工业有机废气治理工程技术规范 HJ 2027—2013,HJ 2027-2013,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_VOCS_SOLVENT_AND_TREATMENT,VOCs溶剂使用、无组织排放与废气治理,DOMAIN_MEDIA_SEED,LOW,domain=air; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=催化燃烧法工业有机废气治理工程技术规范 HJ 2027—2013,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,daafd44b2260bd73cb48b9821e4036be00be6d956cab26d1840f009f16963a55
PSL-V8_6-00041,PDB-V8_5-0007,PDS-V8_0-0007,催化燃烧法工业有机废气治理工程技术规范 HJ 2027—2013,HJ 2027-2013,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_DUST_PARTICULATE_CONTROL,粉尘颗粒物产生与除尘设施,DOMAIN_MEDIA_SEED,LOW,domain=air; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=催化燃烧法工业有机废气治理工程技术规范 HJ 2027—2013,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,daafd44b2260bd73cb48b9821e4036be00be6d956cab26d1840f009f16963a55
PSL-V8_6-00042,PDB-V8_5-0007,PDS-V8_0-0007,催化燃烧法工业有机废气治理工程技术规范 HJ 2027—2013,HJ 2027-2013,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_GAS_STATION_VAPOR_UST,加油站油气回收、地下储罐与土壤地下水风险,DOMAIN_MEDIA_SEED,LOW,domain=air; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=催化燃烧法工业有机废气治理工程技术规范 HJ 2027—2013,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,daafd44b2260bd73cb48b9821e4036be00be6d956cab26d1840f009f16963a55
PSL-V8_6-00043,PDB-V8_5-0007,PDS-V8_0-0007,催化燃烧法工业有机废气治理工程技术规范 HJ 2027—2013,HJ 2027-2013,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCORE13,S06,环保治理设施运行情况,ROLE_RULE,MEDIUM,source_role=TREATMENT_TECHNICAL_SPEC_SOURCE -> S06,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCORE_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,daafd44b2260bd73cb48b9821e4036be00be6d956cab26d1840f009f16963a55
PSL-V8_6-00044,PDB-V8_5-0008,PDS-V8_0-0008,包装印刷业有机废气治理工程技术规范（HJ 1163—2021）,HJ 1163-2021,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_IN_DOMAIN,DOMAIN,air,air,DOMAIN_CLASSIFICATION,HIGH,V8.5 domain=air,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,N/A,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,d6c473edbf1638e9931321cb04f78aed308a5361ff953686205592d874a2d769
PSL-V8_6-00045,PDB-V8_5-0008,PDS-V8_0-0008,包装印刷业有机废气治理工程技术规范（HJ 1163—2021）,HJ 1163-2021,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_VOCS_SOLVENT_AND_TREATMENT,VOCs溶剂使用、无组织排放与废气治理,DOMAIN_MEDIA_SEED,LOW,domain=air; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=包装印刷业有机废气治理工程技术规范（HJ 1163—2021）,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,d6c473edbf1638e9931321cb04f78aed308a5361ff953686205592d874a2d769
PSL-V8_6-00046,PDB-V8_5-0008,PDS-V8_0-0008,包装印刷业有机废气治理工程技术规范（HJ 1163—2021）,HJ 1163-2021,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_DUST_PARTICULATE_CONTROL,粉尘颗粒物产生与除尘设施,DOMAIN_MEDIA_SEED,LOW,domain=air; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=包装印刷业有机废气治理工程技术规范（HJ 1163—2021）,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,d6c473edbf1638e9931321cb04f78aed308a5361ff953686205592d874a2d769
PSL-V8_6-00047,PDB-V8_5-0008,PDS-V8_0-0008,包装印刷业有机废气治理工程技术规范（HJ 1163—2021）,HJ 1163-2021,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_GAS_STATION_VAPOR_UST,加油站油气回收、地下储罐与土壤地下水风险,DOMAIN_MEDIA_SEED,LOW,domain=air; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=包装印刷业有机废气治理工程技术规范（HJ 1163—2021）,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,d6c473edbf1638e9931321cb04f78aed308a5361ff953686205592d874a2d769
PSL-V8_6-00048,PDB-V8_5-0008,PDS-V8_0-0008,包装印刷业有机废气治理工程技术规范（HJ 1163—2021）,HJ 1163-2021,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCORE13,S06,环保治理设施运行情况,ROLE_RULE,MEDIUM,source_role=TREATMENT_TECHNICAL_SPEC_SOURCE -> S06,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCORE_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,d6c473edbf1638e9931321cb04f78aed308a5361ff953686205592d874a2d769
PSL-V8_6-00049,PDB-V8_5-0009,PDS-V8_0-0009,吸附法工业有机废气治理工程技术规范 HJ 2026—2013,HJ 2026-2013,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_IN_DOMAIN,DOMAIN,air,air,DOMAIN_CLASSIFICATION,HIGH,V8.5 domain=air,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,N/A,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,abf32938a6270a94dfe93017cadbfe62c2d2e593277d24a1d1a34e94f6fc749d
PSL-V8_6-00050,PDB-V8_5-0009,PDS-V8_0-0009,吸附法工业有机废气治理工程技术规范 HJ 2026—2013,HJ 2026-2013,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_VOCS_SOLVENT_AND_TREATMENT,VOCs溶剂使用、无组织排放与废气治理,DOMAIN_MEDIA_SEED,LOW,domain=air; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=吸附法工业有机废气治理工程技术规范 HJ 2026—2013,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,abf32938a6270a94dfe93017cadbfe62c2d2e593277d24a1d1a34e94f6fc749d
PSL-V8_6-00051,PDB-V8_5-0009,PDS-V8_0-0009,吸附法工业有机废气治理工程技术规范 HJ 2026—2013,HJ 2026-2013,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_DUST_PARTICULATE_CONTROL,粉尘颗粒物产生与除尘设施,DOMAIN_MEDIA_SEED,LOW,domain=air; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=吸附法工业有机废气治理工程技术规范 HJ 2026—2013,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,abf32938a6270a94dfe93017cadbfe62c2d2e593277d24a1d1a34e94f6fc749d
PSL-V8_6-00052,PDB-V8_5-0009,PDS-V8_0-0009,吸附法工业有机废气治理工程技术规范 HJ 2026—2013,HJ 2026-2013,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCENARIO,SCN_GAS_STATION_VAPOR_UST,加油站油气回收、地下储罐与土壤地下水风险,DOMAIN_MEDIA_SEED,LOW,domain=air; role=TREATMENT_TECHNICAL_SPEC_SOURCE; title=吸附法工业有机废气治理工程技术规范 HJ 2026—2013,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,abf32938a6270a94dfe93017cadbfe62c2d2e593277d24a1d1a34e94f6fc749d
PSL-V8_6-00053,PDB-V8_5-0009,PDS-V8_0-0009,吸附法工业有机废气治理工程技术规范 HJ 2026—2013,HJ 2026-2013,air,TREATMENT_TECHNICAL_SPEC_SOURCE,STANDARD_SPECIFIES_TREATMENT,SCORE13,S06,环保治理设施运行情况,ROLE_RULE,MEDIUM,source_role=TREATMENT_TECHNICAL_SPEC_SOURCE -> S06,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCORE_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,abf32938a6270a94dfe93017cadbfe62c2d2e593277d24a1d1a34e94f6fc749d
PSL-V8_6-00054,PDB-V8_5-0010,PDS-V8_0-0010,固定污染源废气一氧化碳和氯化氢自动监测技术规范(HJ 1403-2024),HJ 1403-2024,air,MONITORING_REQUIREMENT_SOURCE,STANDARD_IN_DOMAIN,DOMAIN,air,air,DOMAIN_CLASSIFICATION,HIGH,V8.5 domain=air,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,N/A,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,dd3378631058e7f4ea83a09ae59c0a0001ac3bb04ce04f02b14a2d093d5bac24
PSL-V8_6-00055,PDB-V8_5-0010,PDS-V8_0-0010,固定污染源废气一氧化碳和氯化氢自动监测技术规范(HJ 1403-2024),HJ 1403-2024,air,MONITORING_REQUIREMENT_SOURCE,STANDARD_REQUIRES_MONITORING,SCENARIO,SCN_DUST_PARTICULATE_CONTROL,粉尘颗粒物产生与除尘设施,DOMAIN_MEDIA_SEED,LOW,domain=air; role=MONITORING_REQUIREMENT_SOURCE; title=固定污染源废气一氧化碳和氯化氢自动监测技术规范(HJ 1403-2024),TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,dd3378631058e7f4ea83a09ae59c0a0001ac3bb04ce04f02b14a2d093d5bac24
PSL-V8_6-00056,PDB-V8_5-0010,PDS-V8_0-0010,固定污染源废气一氧化碳和氯化氢自动监测技术规范(HJ 1403-2024),HJ 1403-2024,air,MONITORING_REQUIREMENT_SOURCE,STANDARD_REQUIRES_MONITORING,SCENARIO,SCN_GAS_STATION_VAPOR_UST,加油站油气回收、地下储罐与土壤地下水风险,DOMAIN_MEDIA_SEED,LOW,domain=air; role=MONITORING_REQUIREMENT_SOURCE; title=固定污染源废气一氧化碳和氯化氢自动监测技术规范(HJ 1403-2024),TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,dd3378631058e7f4ea83a09ae59c0a0001ac3bb04ce04f02b14a2d093d5bac24
PSL-V8_6-00057,PDB-V8_5-0010,PDS-V8_0-0010,固定污染源废气一氧化碳和氯化氢自动监测技术规范(HJ 1403-2024),HJ 1403-2024,air,MONITORING_REQUIREMENT_SOURCE,STANDARD_REQUIRES_MONITORING,SCENARIO,SCN_ONLINE_MONITORING_KEY_UNIT,重点管理/重点排污单位在线监测,DOMAIN_MEDIA_SEED,LOW,domain=air; role=MONITORING_REQUIREMENT_SOURCE; title=固定污染源废气一氧化碳和氯化氢自动监测技术规范(HJ 1403-2024),TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,dd3378631058e7f4ea83a09ae59c0a0001ac3bb04ce04f02b14a2d093d5bac24
PSL-V8_6-00058,PDB-V8_5-0010,PDS-V8_0-0010,固定污染源废气一氧化碳和氯化氢自动监测技术规范(HJ 1403-2024),HJ 1403-2024,air,MONITORING_REQUIREMENT_SOURCE,STANDARD_REQUIRES_MONITORING,SCENARIO,SCN_VOCS_SOLVENT_AND_TREATMENT,VOCs溶剂使用、无组织排放与废气治理,DOMAIN_MEDIA_SEED,LOW,domain=air; role=MONITORING_REQUIREMENT_SOURCE; title=固定污染源废气一氧化碳和氯化氢自动监测技术规范(HJ 1403-2024),TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,dd3378631058e7f4ea83a09ae59c0a0001ac3bb04ce04f02b14a2d093d5bac24
PSL-V8_6-00059,PDB-V8_5-0010,PDS-V8_0-0010,固定污染源废气一氧化碳和氯化氢自动监测技术规范(HJ 1403-2024),HJ 1403-2024,air,MONITORING_REQUIREMENT_SOURCE,STANDARD_REQUIRES_MONITORING,SCORE13,S10,废水、废气、噪声、废渣排放及处置情况,ROLE_RULE,MEDIUM,source_role=MONITORING_REQUIREMENT_SOURCE -> S10,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCORE_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,dd3378631058e7f4ea83a09ae59c0a0001ac3bb04ce04f02b14a2d093d5bac24
PSL-V8_6-00060,PDB-V8_5-0011,PDS-V8_0-0011,固定污染源废气非甲烷总烃连续监测技术规范(HJ1286-2023),HJ 1286-2023,air,MONITORING_REQUIREMENT_SOURCE,STANDARD_IN_DOMAIN,DOMAIN,air,air,DOMAIN_CLASSIFICATION,HIGH,V8.5 domain=air,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,N/A,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,ac84d6b39a4d2fb876c92f5e2091ea0a3504a089c5e13a52f3968b86e4d81066
PSL-V8_6-00061,PDB-V8_5-0011,PDS-V8_0-0011,固定污染源废气非甲烷总烃连续监测技术规范(HJ1286-2023),HJ 1286-2023,air,MONITORING_REQUIREMENT_SOURCE,STANDARD_REQUIRES_MONITORING,SCENARIO,SCN_DUST_PARTICULATE_CONTROL,粉尘颗粒物产生与除尘设施,DOMAIN_MEDIA_SEED,LOW,domain=air; role=MONITORING_REQUIREMENT_SOURCE; title=固定污染源废气非甲烷总烃连续监测技术规范(HJ1286-2023),TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,ac84d6b39a4d2fb876c92f5e2091ea0a3504a089c5e13a52f3968b86e4d81066
PSL-V8_6-00062,PDB-V8_5-0011,PDS-V8_0-0011,固定污染源废气非甲烷总烃连续监测技术规范(HJ1286-2023),HJ 1286-2023,air,MONITORING_REQUIREMENT_SOURCE,STANDARD_REQUIRES_MONITORING,SCENARIO,SCN_GAS_STATION_VAPOR_UST,加油站油气回收、地下储罐与土壤地下水风险,DOMAIN_MEDIA_SEED,LOW,domain=air; role=MONITORING_REQUIREMENT_SOURCE; title=固定污染源废气非甲烷总烃连续监测技术规范(HJ1286-2023),TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,ac84d6b39a4d2fb876c92f5e2091ea0a3504a089c5e13a52f3968b86e4d81066
PSL-V8_6-00063,PDB-V8_5-0011,PDS-V8_0-0011,固定污染源废气非甲烷总烃连续监测技术规范(HJ1286-2023),HJ 1286-2023,air,MONITORING_REQUIREMENT_SOURCE,STANDARD_REQUIRES_MONITORING,SCENARIO,SCN_ONLINE_MONITORING_KEY_UNIT,重点管理/重点排污单位在线监测,DOMAIN_MEDIA_SEED,LOW,domain=air; role=MONITORING_REQUIREMENT_SOURCE; title=固定污染源废气非甲烷总烃连续监测技术规范(HJ1286-2023),TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,ac84d6b39a4d2fb876c92f5e2091ea0a3504a089c5e13a52f3968b86e4d81066
PSL-V8_6-00064,PDB-V8_5-0011,PDS-V8_0-0011,固定污染源废气非甲烷总烃连续监测技术规范(HJ1286-2023),HJ 1286-2023,air,MONITORING_REQUIREMENT_SOURCE,STANDARD_REQUIRES_MONITORING,SCENARIO,SCN_VOCS_SOLVENT_AND_TREATMENT,VOCs溶剂使用、无组织排放与废气治理,DOMAIN_MEDIA_SEED,LOW,domain=air; role=MONITORING_REQUIREMENT_SOURCE; title=固定污染源废气非甲烷总烃连续监测技术规范(HJ1286-2023),TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,ac84d6b39a4d2fb876c92f5e2091ea0a3504a089c5e13a52f3968b86e4d81066
PSL-V8_6-00065,PDB-V8_5-0011,PDS-V8_0-0011,固定污染源废气非甲烷总烃连续监测技术规范(HJ1286-2023),HJ 1286-2023,air,MONITORING_REQUIREMENT_SOURCE,STANDARD_REQUIRES_MONITORING,SCORE13,S10,废水、废气、噪声、废渣排放及处置情况,ROLE_RULE,MEDIUM,source_role=MONITORING_REQUIREMENT_SOURCE -> S10,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCORE_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,ac84d6b39a4d2fb876c92f5e2091ea0a3504a089c5e13a52f3968b86e4d81066
PSL-V8_6-00066,PDB-V8_5-0012,PDS-V8_0-0012,固定污染源烟气排放连续监测系统技术要求及检测方法(试行),STANDARD_NO_PENDING_FROM_TITLE_OR_FRONTMATTER,air,MONITORING_REQUIREMENT_SOURCE,STANDARD_IN_DOMAIN,DOMAIN,air,air,DOMAIN_CLASSIFICATION,HIGH,V8.5 domain=air,TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,N/A,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,22bded2d3748e75eee6ae1932e523f9474d3659339a43e8231cc8fe91cc289f1
PSL-V8_6-00067,PDB-V8_5-0012,PDS-V8_0-0012,固定污染源烟气排放连续监测系统技术要求及检测方法(试行),STANDARD_NO_PENDING_FROM_TITLE_OR_FRONTMATTER,air,MONITORING_REQUIREMENT_SOURCE,STANDARD_REQUIRES_MONITORING,SCENARIO,SCN_DUST_PARTICULATE_CONTROL,粉尘颗粒物产生与除尘设施,DOMAIN_MEDIA_SEED,LOW,domain=air; role=MONITORING_REQUIREMENT_SOURCE; title=固定污染源烟气排放连续监测系统技术要求及检测方法(试行),TITLE_LEVEL_AND_SOURCE_LOCK_READY,TITLE_LEVEL_LINK_ONLY,,NEED_SCENARIO_CONFIRM,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,TRUE,FALSE,22bded2d3748e75eee6ae1932e523f9474d3659339a43e8231cc8fe91cc289f1
