industry_code,industry_name,division_code,division_name,group_code,group_name,catalog_entry_no,major_category_text,industry_category_text,target_management_condition,backfill_scope,raw_condition,applies_status,division_context_gate_status,division_context_gate_reason,division_context_evidence_field,division_context_evidence_text,division_context_gate_confidence,division_context_blocking_flags,initial_review_reason,human_review_label,human_reviewer,human_review_notes,confirmation_question,runtime_status
1312,小麦加工,13,农副食品加工业,131,谷物磨制,16,八、农副食品加工业13,其他农副食品加工139,KEY,DIVISION_CONTEXT,年加工能力15 万吨玉米或者1.5 万 吨薯类及以上的淀粉生产或者年产1 万吨及以上的淀粉制品生产，有发酵 工艺的淀粉制品,APPLIES_IF_CONDITION_MET,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,requires_eia_or_permit_confirmation,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
1312,小麦加工,13,农副食品加工业,131,谷物磨制,16,八、农副食品加工业13,其他农副食品加工139,REGISTRATION,DIVISION_CONTEXT,其他﹡,ELSE_CONDITION,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,else_condition_requires_peer_condition_exclusion,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
1312,小麦加工,13,农副食品加工业,131,谷物磨制,16,八、农副食品加工业13,其他农副食品加工139,SIMPLIFIED,DIVISION_CONTEXT,除重点管理以外的年加工能力1.5 万 吨及以上玉米、0.1 万吨及以上薯类 或豆类、4.5 万吨及以上小麦的淀粉 生产、年产0.1 万吨及以上的淀粉制 品生产（不含有发酵工艺的淀粉制 品）,APPLIES_IF_CONDITION_MET,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,requires_eia_or_permit_confirmation,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
1331,食用植物油加工,13,农副食品加工业,133,植物油加工,9,八、农副食品加工业13,谷物磨制131,KEY,DIVISION_CONTEXT,/,NOT_APPLICABLE_IN_CATALOG,NOT_APPLY,SLASH_NOT_APPLICABLE,raw_condition,/,HIGH,catalog_cell_slash_not_applicable,该管理条件单元格为/，不适用于该条件类型。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
1331,食用植物油加工,13,农副食品加工业,133,植物油加工,9,八、农副食品加工业13,谷物磨制131,REGISTRATION,DIVISION_CONTEXT,谷物磨制131﹡,APPLIES_IF_CONDITION_MET,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,9,LOW,division_context_default_apply_blocked,1331食用植物油加工优先适用条目11；该条目为同大类兄弟条目，不应继承。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
1331,食用植物油加工,13,农副食品加工业,133,植物油加工,9,八、农副食品加工业13,谷物磨制131,SIMPLIFIED,DIVISION_CONTEXT,/,NOT_APPLICABLE_IN_CATALOG,NOT_APPLY,SLASH_NOT_APPLICABLE,raw_condition,/,HIGH,catalog_cell_slash_not_applicable,该管理条件单元格为/，不适用于该条件类型。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
1331,食用植物油加工,13,农副食品加工业,133,植物油加工,10,八、农副食品加工业13,饲料加工132,KEY,DIVISION_CONTEXT,/,NOT_APPLICABLE_IN_CATALOG,NOT_APPLY,SLASH_NOT_APPLICABLE,raw_condition,/,HIGH,catalog_cell_slash_not_applicable,该管理条件单元格为/，不适用于该条件类型。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
1331,食用植物油加工,13,农副食品加工业,133,植物油加工,10,八、农副食品加工业13,饲料加工132,REGISTRATION,DIVISION_CONTEXT,饲料加工132（无发酵工艺的）﹡,APPLIES_IF_CONDITION_MET,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,10,LOW,division_context_default_apply_blocked,1331食用植物油加工优先适用条目11；该条目为同大类兄弟条目，不应继承。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
1331,食用植物油加工,13,农副食品加工业,133,植物油加工,10,八、农副食品加工业13,饲料加工132,SIMPLIFIED,DIVISION_CONTEXT,饲料加工132（有发酵工艺的）﹡,APPLIES_IF_CONDITION_MET,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,10,LOW,division_context_default_apply_blocked,1331食用植物油加工优先适用条目11；该条目为同大类兄弟条目，不应继承。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
1331,食用植物油加工,13,农副食品加工业,133,植物油加工,11,八、农副食品加工业13,植物油加工133,KEY,DIVISION_CONTEXT,/,NOT_APPLICABLE_IN_CATALOG,NOT_APPLY,SLASH_NOT_APPLICABLE,raw_condition,/,HIGH,catalog_cell_slash_not_applicable,该管理条件单元格为/，不适用于该条件类型。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
1331,食用植物油加工,13,农副食品加工业,133,植物油加工,11,八、农副食品加工业13,植物油加工133,REGISTRATION,DIVISION_CONTEXT,单纯混合或者分装的﹡,APPLIES_IF_CONDITION_MET,APPLIES,FORCED_SAMPLE_REVIEW_MATCH,manual_override,11,MEDIUM,,条目11对应植物油加工133，覆盖1331食用植物油加工；仍需确认工艺与星号条件。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
1331,食用植物油加工,13,农副食品加工业,133,植物油加工,11,八、农副食品加工业13,植物油加工133,SIMPLIFIED,DIVISION_CONTEXT,除单纯混合或者分装以外的﹡,APPLIES_IF_CONDITION_MET,APPLIES,FORCED_SAMPLE_REVIEW_MATCH,manual_override,11,MEDIUM,,条目11对应植物油加工133，覆盖1331食用植物油加工；仍需确认工艺与星号条件。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
1331,食用植物油加工,13,农副食品加工业,133,植物油加工,12,八、农副食品加工业13,制糖业134,KEY,DIVISION_CONTEXT,日加工糖料能力1000 吨及以上的原 糖、成品糖或者精制糖生产,APPLIES_IF_CONDITION_MET,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,12,LOW,division_context_default_apply_blocked,1331食用植物油加工优先适用条目11；该条目为同大类兄弟条目，不应继承。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
1331,食用植物油加工,13,农副食品加工业,133,植物油加工,12,八、农副食品加工业13,制糖业134,REGISTRATION,DIVISION_CONTEXT,/,NOT_APPLICABLE_IN_CATALOG,NOT_APPLY,SLASH_NOT_APPLICABLE,raw_condition,/,HIGH,catalog_cell_slash_not_applicable,该管理条件单元格为/，不适用于该条件类型。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
1331,食用植物油加工,13,农副食品加工业,133,植物油加工,12,八、农副食品加工业13,制糖业134,SIMPLIFIED,DIVISION_CONTEXT,其他﹡,ELSE_CONDITION,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,12,LOW,division_context_default_apply_blocked,1331食用植物油加工优先适用条目11；该条目为同大类兄弟条目，不应继承。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
1331,食用植物油加工,13,农副食品加工业,133,植物油加工,13,八、农副食品加工业13,屠宰及肉类加工135,KEY,DIVISION_CONTEXT,年屠宰生猪10 万头及以上的，年屠 宰肉牛1 万头及以上的，年屠宰肉羊 15 万头及以上的，年屠宰禽类1000 万只及以上的,APPLIES_IF_CONDITION_MET,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,13,LOW,division_context_default_apply_blocked,1331食用植物油加工优先适用条目11；该条目为同大类兄弟条目，不应继承。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
1331,食用植物油加工,13,农副食品加工业,133,植物油加工,13,八、农副食品加工业13,屠宰及肉类加工135,REGISTRATION,DIVISION_CONTEXT,其他﹡,ELSE_CONDITION,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,13,LOW,division_context_default_apply_blocked,1331食用植物油加工优先适用条目11；该条目为同大类兄弟条目，不应继承。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
1331,食用植物油加工,13,农副食品加工业,133,植物油加工,13,八、农副食品加工业13,屠宰及肉类加工135,SIMPLIFIED,DIVISION_CONTEXT,年屠宰生猪2 万头及以上10 万头以 下的，年屠宰肉牛0.2 万头及以上1 万头以下的，年屠宰肉羊2.5 万头及 以上15 万头以下的，年屠宰禽类100 万只及以上1000 万只以下的，年加 工肉禽类2 万吨及以上的,APPLIES_IF_CONDITION_MET,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,13,LOW,division_context_default_apply_blocked,1331食用植物油加工优先适用条目11；该条目为同大类兄弟条目，不应继承。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
1331,食用植物油加工,13,农副食品加工业,133,植物油加工,14,八、农副食品加工业13,水产品加工136,KEY,DIVISION_CONTEXT,/,NOT_APPLICABLE_IN_CATALOG,NOT_APPLY,SLASH_NOT_APPLICABLE,raw_condition,/,HIGH,catalog_cell_slash_not_applicable,该管理条件单元格为/，不适用于该条件类型。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
1331,食用植物油加工,13,农副食品加工业,133,植物油加工,14,八、农副食品加工业13,水产品加工136,REGISTRATION,DIVISION_CONTEXT,其他﹡,ELSE_CONDITION,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,14,LOW,division_context_default_apply_blocked,1331食用植物油加工优先适用条目11；该条目为同大类兄弟条目，不应继承。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
1331,食用植物油加工,13,农副食品加工业,133,植物油加工,14,八、农副食品加工业13,水产品加工136,SIMPLIFIED,DIVISION_CONTEXT,年加工10 万吨及以上的水产品冷冻 加工1361、鱼糜制品及水产品干腌制 加工1362、鱼油提取及制品制造 1363、其他水产品加工1369,ELSE_CONDITION,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,14,LOW,division_context_default_apply_blocked,1331食用植物油加工优先适用条目11；该条目为同大类兄弟条目，不应继承。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
1331,食用植物油加工,13,农副食品加工业,133,植物油加工,15,八、农副食品加工业13,蔬菜、菌类、水果和坚果加工137,KEY,DIVISION_CONTEXT,涉及通用工序重点管理的,APPLIES_IF_CONDITION_MET,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,15,LOW,division_context_default_apply_blocked,1331食用植物油加工优先适用条目11；该条目为同大类兄弟条目，不应继承。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
1331,食用植物油加工,13,农副食品加工业,133,植物油加工,15,八、农副食品加工业13,蔬菜、菌类、水果和坚果加工137,REGISTRATION,DIVISION_CONTEXT,其他﹡,ELSE_CONDITION,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,15,LOW,division_context_default_apply_blocked,1331食用植物油加工优先适用条目11；该条目为同大类兄弟条目，不应继承。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
1331,食用植物油加工,13,农副食品加工业,133,植物油加工,15,八、农副食品加工业13,蔬菜、菌类、水果和坚果加工137,SIMPLIFIED,DIVISION_CONTEXT,涉及通用工序简化管理的,APPLIES_IF_CONDITION_MET,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,15,LOW,division_context_default_apply_blocked,1331食用植物油加工优先适用条目11；该条目为同大类兄弟条目，不应继承。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
1331,食用植物油加工,13,农副食品加工业,133,植物油加工,16,八、农副食品加工业13,其他农副食品加工139,KEY,DIVISION_CONTEXT,年加工能力15 万吨玉米或者1.5 万 吨薯类及以上的淀粉生产或者年产1 万吨及以上的淀粉制品生产，有发酵 工艺的淀粉制品,APPLIES_IF_CONDITION_MET,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,16,LOW,division_context_default_apply_blocked,1331食用植物油加工优先适用条目11；该条目为同大类兄弟条目，不应继承。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
1331,食用植物油加工,13,农副食品加工业,133,植物油加工,16,八、农副食品加工业13,其他农副食品加工139,REGISTRATION,DIVISION_CONTEXT,其他﹡,ELSE_CONDITION,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,16,LOW,division_context_default_apply_blocked,1331食用植物油加工优先适用条目11；该条目为同大类兄弟条目，不应继承。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
1331,食用植物油加工,13,农副食品加工业,133,植物油加工,16,八、农副食品加工业13,其他农副食品加工139,SIMPLIFIED,DIVISION_CONTEXT,除重点管理以外的年加工能力1.5 万 吨及以上玉米、0.1 万吨及以上薯类 或豆类、4.5 万吨及以上小麦的淀粉 生产、年产0.1 万吨及以上的淀粉制 品生产（不含有发酵工艺的淀粉制 品）,APPLIES_IF_CONDITION_MET,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,16,LOW,division_context_default_apply_blocked,1331食用植物油加工优先适用条目11；该条目为同大类兄弟条目，不应继承。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2211,木竹浆制造,22,造纸和纸制品业,221,纸浆制造,36,十七、造纸和纸制品业22,纸浆制造221,KEY,DIVISION_CONTEXT,全部,APPLIES_IF_CONDITION_MET,APPLIES,FORCED_EXPLICIT_GROUP_CATEGORY_MATCH,manual_override,36,MEDIUM,,条目36为纸浆制造221，覆盖2211木竹浆制造；仍需核对条目条件。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2211,木竹浆制造,22,造纸和纸制品业,221,纸浆制造,36,十七、造纸和纸制品业22,纸浆制造221,REGISTRATION,DIVISION_CONTEXT,/,NOT_APPLICABLE_IN_CATALOG,NOT_APPLY,SLASH_NOT_APPLICABLE,raw_condition,/,HIGH,catalog_cell_slash_not_applicable,该管理条件单元格为/，不适用于该条件类型。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
